,Title,Company,Salaire_annuel_moyen,Département,Titre/Data,Titre/Data Analyst,Titre/Data Scientist,Titre/Developpeur,Titre/Business Intelligence,Titre/Consultant,Titre/Senior,Titre/Engineer,Titre/freelance,Data Analyst,Data Scientist,Developpeur,Business Intelligence,Consultant,Senior,Debutant,Cadre,Engineer,big data,NLP,CDI,CDD,freelance,Bac+5,Bac+4,Bac+3,Bac+2,Python,Pyspark,Java,Julia,JavaScript,PHP,C++,SQL,NoSQL,AWS,Azure,Kafka,SQL Server,Machine_learning,deep_learning,English
341,Senior Developpeur Applicatif Cloud Azure / Freelance,TRSB,475.0,92,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
342,Développeur informatique Delphi,SEAC,38000.0,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,Développeur VBA EXCEL / Freelance,FREELANCE VISION,475.0,31,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,Developpeur Web H/F,BYG Communication,19237.0,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0
345,Developpeur Web H/F,BIOTRADE,35000.0,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
346,Devops GCP / Linux (H/F) / Freelance,HR-TEAM,575.0,75,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
347,Développeur .NET (H/F),TRSB,37000.0,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,Développeur ReactJS/Native confirmé,DEV AND CONNECT,47500.0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
349,DEVELOPPEUR WEBDEV 31(H/F) (H/F),Connectt Travail Temporaire,37500.0,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,Développeur Power Platform/ Power Apps / Power Automate / Sh...,Ilyeum,500.0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
351,Développeur React confirmé / Freelance,Nigel Frank International LTD,475.0,75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
352,Développeur AS400 H/F,AHG MEDICAL,44500.0,31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
353,Développeur AS400 H/F,AHG MEDICAL,60500.0,31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
354,Lead Développeur PHP/ Symfony - E-Commerce,Eyetech solutions,44500.0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
355,Lead Développeur PHP/ Symfony - E-Commerce,Eyetech solutions,60500.0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
356,Développeur NodeJS/AWS confirmé / Freelance,L'Atelier,475.0,75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
357,Développeur Windev H/F,Ateliers de la Haute Garonne,34500.0,31,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,Développeur Windev H/F,Ateliers de la Haute Garonne,575.0,31,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,Lead devops H/F / Freelance,LeHibou,34500.0,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
360,Lead devops H/F / Freelance,LeHibou,575.0,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
361,Lead Developpeur H/F,LINKWEB MARCHES PUBLICS,60000.0,31,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0
362,Lead Developpeur H/F,LINKWEB MARCHES PUBLICS,440.0,31,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0
363,Développeur fullstack python / angular / Freelance,NODYA,60000.0,94,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
364,Développeur fullstack python / angular / Freelance,NODYA,440.0,94,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
365,Développeur PHP Symfony F/H,GROUPAGORA,35000.0,31,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0
366,développeur(se) Web & Mobile,Capilog,33500.0,31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
367,Développeur(euse) Back-endNode.Js F/H,PRELUDD PAYMENT SERVICES,38000.0,31,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
368,Développeur Android / Freelance,ATOS FRANCE,475.0,75,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
369,Développeur Symfony React - Formations en ligne - Paris(H/F)...,LUNAE,435.0,75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
370,Développeur Java Spark (H/F),SERYCE,52000.0,75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
371,DÉVELOPPEUR FRONT-END ANGULAR,INSURED,38000.0,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
372,Lead devops H/F / Freelance,LeHibou,575.0,75,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
373,Développeur Python Backend/Data - Startup biodétection / Fre...,LUNAE,525.0,75,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
374,CDI - Développeur mobile React Native (H/F),La Relève,72500.0,75,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
375,Lead Dev Font End F/H,LE MOUTON A 5 PATTES,55000.0,75,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
376,DÉVELOPPEUR FULL STACK H/F,Up skills,40000.0,75,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
377,Développeur Fullstack (C# en back et React JS en Front ) H/F...,infotem,390.0,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,Développeur Windev H/F,Groupe PIMENT,28000.0,31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
379,Développeur Windev H/F,Groupe PIMENT,440.0,31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
380,Développeur / Scrum Master (H/F) - 75 / Freelance,Club Freelance,28000.0,75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,Développeur / Scrum Master (H/F) - 75 / Freelance,Club Freelance,440.0,75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Fullstack développeur ReactJS/NodeJS - Start-up - HR Tech,Eyetech solutions,45000.0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,Développeur Web H/F,Inddigo,40000.0,31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,1,0,1,0,1,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0
384,Développeur Web H/F,Inddigo,510.0,31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,1,0,1,0,1,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0
385,Développeur Full-Stack Java/Angular / Freelance,RUBIS INFORMATIQUE,40000.0,75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,Développeur Full-Stack Java/Angular / Freelance,RUBIS INFORMATIQUE,510.0,75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,Développeur/Développeuse FullStack [H/F] CDI,STRATEG IN,50000.0,31,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
388,DEVELOPPEUR JAVASCRIPT,NANO CORP,49000.0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
389,Développeuse ou développeur PHP/Symfony,Berger-Levrault,38000.0,31,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0
390,Développeuse ou développeur PHP/Symfony,Berger-Levrault,45000.0,31,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0
391,Développeur Java (H/F),Netresto,38000.0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
392,Développeur Java (H/F),Netresto,45000.0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
393,Développeur Fullstack Junior Java / Angular,OpenAirlines,38500.0,31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,1,0,0,1,0,0
394,CDI - Ingénieur.e Développeur.euse C++/Python - M/F,STMicroelectronics,50000.0,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0
395,Développeur Frontend React.js - H/F,Sept Lieues,55000.0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0
396,Ingénieur(e) développeur front-end,BATCONNECT,50000.0,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
397,Développeur Front-End H/F,MATEN,32500.0,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
398,Développeur Front-End H/F,MATEN,35500.0,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
399,développeur php symfony en situation de handicap RQTH,Innov and Co,32500.0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0
400,développeur php symfony en situation de handicap RQTH,Innov and Co,35500.0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0
401,Développeur Symfony React JS F/H,MY PEPIT RECRUTEMENT,52500.0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0
402,Développeur Java Full Stack,OMICRONE,60000.0,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0
403,Scrum master / développeur,OLIGOS,55000.0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0
404,Développeur Fullstack PHP Symfony / JS - Plateforme Educatio...,LUNAE,475.0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0
405,Développeur Android Sénior / Freelance,FREELANCEREPUBLIK,500.0,93,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0
406,Développeur WordPress H/F / Freelance,HR-TEAM,375.0,75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
407,Développeur PHP Magento - H/F,Michael Page,45000.0,75,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
408,Data Scientist H/F,HAYS,42500.0,37,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0
409,DATA SCIENTIST H/F,Source recrutement,42500.0,37,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,Data Scientist (h/f),Spring,40000.0,37,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,1,1,0,0,0,0
411,Developpeur PHP / Symfony - H/F,Hays,55000.0,92,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
412,"Développeur Front-End (h/f), La Garenne Colombes",SPRINGPROFESSIONAL,60000.0,92,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
413,Développeur web (H/F),Groupe NGPA,35000.0,75,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
414,Développeur Front-end Expérimenté(e) - H/F,papernest,50000.0,75,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
415,Développeur Microsoft Dynamics NAVISION 2015 H/F,mycommunIT,47500.0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
416,SENIOR BACK END .NET/ BLAZOR DEVELOPER - SCALE UP (IT),Nigel Frank International LTD,55000.0,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,4,0,0,0,1,0,0,0,0
417,Développeur Node.JS/Vue.JS - strat up,Eyetech solutions,45000.0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,4,0,0,0,1,0,0,0,0
418,Développeur Java Back-end Full remote,L2C,48000.0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,4,0,0,0,1,0,0,0,0
419,Développeur Android - Télécommunications - Paris - CDI,Eyetech solutions,50000.0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,4,0,0,0,1,0,0,0,0
420,Back-end développeur - PHP/JavaScript - BI,Eyetech solutions,70000.0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,4,0,0,0,1,0,0,0,0
421,Développeur Front-End confirmé React.JS Typescript - Cybersé...,SKILLWISE,55000.0,75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
422,"Développeur DBA (H/F), Puteaux",SPRINGPROFESSIONAL,60000.0,92,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,1
423,Developpeur Golang / Freelance,ALLEGIS GROUP,425.0,75,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,1
424,Développeur sénior VBA EXCEL / ACCESS/ AZURE/ POWER PLATFORM...,Ilyeum,415.0,75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,1
425,"Développeur Scripting SHELL Ingénieur, Analyste exploitation...",IBSI,325.0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
426,Développeur iOS Swift / Freelance,DEV AND CONNECT,450.0,92,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
427,Développeur sénior Big data Spark et Scala / Freelance,TedWag Partners,525.0,75,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
428,Développeur Cobol Pacbase / Freelance,UMANIS,400.0,75,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,Développeur.se Front Office JS / Freelance,IDEMYS,450.0,92,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,DATA ANALYST / SCIENTIST (H/F) / Freelance,FRISBEE PROFILING,400.0,94,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1
431,DATA ANALYST / SCIENTIST (H/F) / Freelance,FRISBEE PROFILING,400.0,94,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1
432,Développeur Python / Freelance,WorldWide People,400.0,75,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,Développeur Python / Freelance,WorldWide People,400.0,75,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,Développeur expérimenté React Native / Freelance,SOAT,475.0,75,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,Lead dev Java / Freelance,TLTI Informatique,475.0,92,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,"Développeur Back C# ( .Net Core, .Net 5/6) - H/F",L'Atelier,55000.0,75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0
437,Développeur C# WPF .NET SQLServer / Freelance,CELAD,500.0,75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
438,Developpeur PHP / Freelance,FREELANCEREPUBLIK,475.0,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
439,Lead Développeur Java Angular Craft / Freelance,Kaïbee,500.0,75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
440,Développeur Banque et Finance C# SQL Python / Freelance,CELAD,440.0,75,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
441,DATA SCIENTIST KPOSDS2 F/H,Kaisens Data,43000.0,92,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,DATA SCIENTIST KPOSDS2 F/H,Kaisens Data,40000.0,92,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,Développeur PHP MySQL responsable applicatif F/H,5team Sas,43000.0,75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
444,Développeur PHP MySQL responsable applicatif F/H,5team Sas,40000.0,75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
445,Lead dev angular / Freelance,DEV AND CONNECT,475.0,75,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
446,Ingénieur en développement Full Stack - Intégration Devops K...,DRiMS,460.0,75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
447,Développeur APPIAN / Freelance,WorldWide People,430.0,75,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,1,0,3,0,0,0,0,0,0,0,0
448,Développeur Fullstack Java / Angular / Freelance,Digistrat consulting,475.0,75,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,1,0,3,0,0,0,0,0,0,0,0
449,Développeur Fullstack - JAVA - Angular / Freelance,"Julien Cornic, infographiste freelance",475.0,75,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,1,0,3,0,0,0,0,0,0,0,0
450,Chargé d'études et de statistiques - Data scientist F/H,CNAF,52478.5,75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,"Un Développeur Full stack DotNet, Angular (H/F)",UNIDOSA,22500.0,75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
452,Data Scientist,DATATORII,50000.0,75,1,0,1,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
